Accession,Liquid culture rna expression levels
AO090005000144,0.239096344899054
AO090020000306,0.864475567124759
AO090011000069,0.147509719787161
AO090023000224,0.516284019255064
AO090701000877,0.396506126787889
AO090005000368,0.469349108413695
AO090023000889,0.480121055164173
AO090023000186,0.390081258992715
AO090005000018,0.85453906635321
AO090103000036,1.03833657503812
AO090005000986,0.263634392811097
AO090038000145,0.109459509382699
AO090010000072,0
AO090038000189,0.275351476936034
AO090103000483,0.144921829966334
AO090005000607,0.598177346447247
AO090701000801,0.0924687795680712
AO090011000329,0.0869530979798003
AO090113000061,0.041440857732848
AO090138000063,0.274969574748883
AO090011000398,1.12338931388653
AO090001000012,0
AO090012000462,0
AO090138000201,0.754223610737833
AO090003001405,0.0848686059049421
AO090701000008,1.50542629913626
AO090011000689,0.134682787631756
AO090005000057,0.632864281667498
AO090003001260,1.44466918392449
AO090005000747,0.428192361541997
AO090038000265,0.489869488037363
AO090010000230,0.529522071030835
AO090009000022,0.48591437106359
AO090005000234,0.0428747974467874
AO090001000582,0.117559928483127
AO090003001341,0.95985197946012
AO090113000152,0.528674835717186
AO090011000246,0.580819521661948
AO090012000083,0.336988732233431
AO090138000100,0.610009425827522
AO090023000058,0.998312226806001
AO090009000511,0.0804598471566334
AO090001000311,0.422414197572325
AO090120000448,0.484557068351122
AO090103000385,0.259947198506046
AO090012000368,1.62059724845186
AO090166000117,0.0889825239649662
AO090003001154,0.241287376696525
AO090003001431,0.861969840843238
AO090038000490,0.459815454649042
AO090009000393,0.445179034567241
AO090009000556,0.12774037589816
AO090701000379,0.457225699709282
AO090003000522,0.550702953872069
AO090120000160,0.736088106660686
AO090010000598,0.225972336695226
AO090011000285,0.455544722872116
AO090011000102,0
AO090103000470,0.908227384658124
AO090010000432,0
AO090138000071,0.356570257902778
AO090011000526,0.604430071323002
AO090011000615,0.202524488979698
AO090001000018,0.157129918903715
AO090003000126,0.225743619755251
AO090011000005,0.0888230570761401
AO090003001234,0.504603385335267
AO090005000038,0.747473846902924
AO090020000681,1.10962535481685
AO090038000175,0.416109508056321
AO090102000457,0.0434004079233679
AO090011000287,0.236015551659458
AO090010000736,0.211207098786163
AO090026000406,1.48097407913803
AO090103000260,0.433919642642389
AO090005001344,0.238941364283336
AO090020000287,0.741965057612069
AO090701000460,0.672369885541479
AO090038000106,0.352011831310271
AO090012000058,0.434765489899002
AO090113000118,0.444513595053688
AO090023000534,0
AO090023000513,0.18356765129069
AO090701000534,0.106817383294151
AO090102000386,0.79090317843329
AO090166000038,0.568386076244108
AO090023000053,0.0568386076244108
AO090005000325,0.600436040014701
AO090020000185,0.199851878421315
AO090138000202,0.296431015840228
AO090005000990,0.313691556003077
AO090005000226,0.220085549948873
AO090005000196,0.777462993701744
AO090026000320,0.271827783446908
AO090120000231,0.198253063393945
AO090003001058,0.567518311242208
AO090011000186,0.370982528806034
AO090003000333,0
AO090009000118,0.172895113424952
AO090012000352,0
AO090038000187,0.261088318780436
AO090701000255,0.103256803851013
AO090026t00018,0.258142009627532
AO090005001038,0.187739643365478
AO090038000019,0.0960528407916399
AO090026t00017,0.258142009627532
AO090026000168,0.0708046654978374
AO090011000195,0.354023327489187
AO090113000181,0.876118335705564
AO090001000168,0.456103673452327
AO090010000358,0.836190067995933
AO090103000123,0.0820583871663679
AO090701000904,0.261777812580033
AO090012000431,0.0891425644756946
AO090005000873,0.267427693427084
AO090003001451,0.401141540140626
AO090023000177,0.46582016774893
AO090103000154,0.252230360552093
AO090010000147,0.682958387675991
AO090010000527,0.614420651014292
AO090009000029,0.338085033072894
AO090005000209,0.490725404440457
AO090026000351,1.02042017923354
AO090012000061,0.831091348069128
AO090011000352,0.229459564113362
AO090003001411,0.274842509326171
AO090663000001,0.184937559136142
AO090701000558,0.403346890043019
AO090701000619,0.450575144077147
AO090005000916,0.0460625147290764
AO090166000050,0.126652297738891
AO090011000117,0.531509553334973
AO090001000191,0.357427397945814
AO090003000863,0.693192529349457
AO090005000687,0.538731150527024
AO090012000030,0.67341393815878
AO090003000494,0.458919128226724
AO090023000514,0.275351476936034
AO090005000081,0.208833985316655
AO090011000567,0.0469349108413695
AO090005000554,0.947533023574001
AO090005001307,0.711434438016548
AO090020000155,0.108930254612058
AO090011000006,0
AO090020000265,0
AO090005000422,0.88686825393508
AO090012000027,0.57721194699324
AO090113000155,0.399703756842631
AO090102000086,0.0768025813767864
AO090038000140,0.263634392811097
AO090011000229,0.0153541715763588
AO090010000515,0.0831598420276614
AO090012000337,0.603298179803671
AO090005000670,0.0983398131914408
AO090005001566,0.675140640564315
AO090206000085,0.482759082939801
AO090009000601,0.0979511182776407
AO090012000390,0.0600912534535478
AO090113000055,0.495632658484862
AO090023000552,0.254025850020715
AO090012000881,0.428164338481687
AO090138000119,0.108311332710853
AO090012000634,0.347406069031445
AO090120000123,0.231604046020963
AO090023000803,0.0728871556595385
AO090005000041,0.180361229434084
AO090005000298,0.0726024402077434
AO090102000082,0
AO090023t00024,0.476569863927752
AO090009000098,0.254605817714826
AO090010000536,0.0433245330843411
AO090020t00004,0
AO090003000580,0.256008604589288
AO090010000749,0.813995242037182
AO090012000451,0.362497290115258
AO090001000055,0.161971457021197
AO090011000167,0.73579670202622
AO090138000044,0.0669773862817381
AO090001t00003,0.323238690316214
AO090038000084,0.345468860468073
AO090012000328,0.10869137247475
AO090113000037,0.152346104042478
AO090103000362,0.275351476936034
AO090701000361,0.0332193470834358
AO090113000195,0.0373780285433531
AO090308000016,1.38530867278378
AO090003000525,1.42423177725535
AO090701000523,0.174518541720022
AO090038000123,0.611388970170471
AO090166000119,0.176292104135876
AO090011000025,0.212413996493512
AO090011000172,0.665622371932149
AO090038000346,0.146926677416461
AO090701000469,0.181883544398114
AO090038000141,0.17764611415228
AO090038000210,0
AO090124000023,0.220905966099412
AO090005000318,0.529522071030835
AO090138000123,0.847235313649337
AO090038000043,0.442529159361484
AO090701000335,1.07048090385499
AO090138000138,0.158180635686658
AO090038000015,0
AO090023000686,0.270541844151125
AO090011000401,0.546653667446539
AO090012000760,0.490725404440457
AO090120000008,0.904947269705506
AO090010000114,0.345656251558602
AO090011000437,0.274335419825569
AO090003001305,0.559404806416323
AO090011000330,0.43223778356238
AO090005000608,0.802283080281251
AO090038000556,0.709890526475714
AO090103000106,0.311718653135133
AO090005000743,0.377624882655133
AO090124000033,0.383786350596685
AO090001000679,0.464655617329558
AO090009000241,0.450575144077147
AO090138000140,0.709238652714028
AO090020000573,0.433077080229491
AO090020000647,1.40337976504692
AO090003001455,0
AO090005000301,0.268635587254668
AO090026t00010,0.984700645996414
AO090003000349,0.811136969303668
AO090701000843,0
AO090026000085,0.337165073799226
AO090011000695,0.18356765129069
AO090026000784,0.114729782056681
AO090003000115,0.261777812580033
AO090138000096,0.137894618815343
AO090012000362,0.0960528407916399
AO090011000452,0.48591437106359
AO090011000786,0.292696451861139
AO090001000159,0.346596264674729
AO090120t00003,0.209422250064026
AO090023t00026,0.209422250064026
AO090010t00012,0.209422250064026
AO090020t00008,0.209422250064026
AO090120t00007,0.209422250064026
AO090124t00002,0.209422250064026
AO090113t00001,0.209422250064026
AO090012t00029,0.209422250064026
AO090003t00006,0.209422250064026
AO090023t00019,0.209422250064026
AO090103t00008,0.209422250064026
AO090009t00012,0.209422250064026
AO090701t00002,0.209422250064026
AO090009t00005,0.209422250064026
AO090038t00003,0.209422250064026
AO090011000261,0
AO090103000264,0
AO090023000403,0.296302132789863
AO090005000951,0.470537334004616
AO090010000718,0.393359252765763
AO090005000926,0.33488693140869
AO090003000153,0.532938342456841
AO090011000034,0.0909417721990572
AO090001000144,0.662610505995805
AO090012000363,0.436855708600439
AO090011000234,0.266060476180524
AO090138000098,0
AO090701000251,0.0269952428368661
AO090011000297,0.501099195159327
AO090012000832,1.31494378781698
AO090001000629,0.411655031964171
AO090003001460,0.196679626382882
AO090023000495,0.196679626382882
AO090010000366,0
AO090701000313,0.72481099082048
AO090003000337,0.55293704293443
AO090038000172,0.0764865213711207
AO090012000253,0
AO090038000415,0.522084963291638
AO090138000194,0.138187544187229
AO090103000427,0.299777817631973
AO090103000313,0.265246835580584
AO090003000464,0.252873805349419
AO090020000669,0.158349092167687
AO090023000216,0.434765489899002
AO090012000412,0.173056095839686
AO090102000448,0.172895113424952
AO090701000664,0.0704023662620542
AO090012000235,0.430984920421619
AO090701000113,0.688378692340086
AO090005000909,0.267702824798922
AO090010000189,0.114729782056681
AO090012000635,0.65747189390849
AO090010000242,0.381255891142201
AO090001t00012,0.573276410991015
AO090038t00006,0.573276410991015
AO090012t00007,0.573276410991015
AO090103t00010,0.573276410991015
AO090003t00017,0.573276410991015
AO090012t00020,0.573276410991015
AO090124t00003,0.573276410991015
AO090023t00016,0.573276410991015
AO090001000537,0.79090317843329
AO090113000054,0.369875118272285
AO090020000375,0
AO090023000213,0.741965057612069
AO090023000086,0.222589517283621
AO090005001327,0.612732682192824
AO090001000074,0.299777817631973
AO090003000526,0.35989923333963
AO090038000473,0.0620575114964351
AO090701000423,0.150061791063756
AO090005000331,0.076961592932432
AO090003000760,0.0604430071323002
AO090120000456,0.465267811818793
AO090113000021,0.541556663554263
AO090026000017,0.0784228890007693
AO090005001026,0.471133705784089
AO090003000898,0.630041515023129
AO090001000128,1.46280472122268
AO090005001334,0.132286296748629
AO090003001506,0.46368959733511
AO090038000219,1.57343701106305
AO090003t00010,0.0348056642194425
AO090102000089,0
AO090011000039,0
AO090103000420,0.45091674767387
AO090138000134,0.0872592708600109
AO090701000868,0
AO090012000080,0.217928932750881
AO090023000352,0.0942267411568178
AO090012000972,0.505747610698839
AO090010000402,0.0151046116970194
AO090011000052,0
AO090103000200,0.4675779797027
AO090038000438,0.503180363944022
AO090103000252,0.691873000423031
AO090011t00004,0
AO090001000228,1.05658124870804
AO090120000082,0.407592646780314
AO090023000353,0.10869137247475
AO090026000103,0.493658026379344
AO090038000164,0.0904439157819091
AO090023000659,0.438059167852782
AO090103000119,0.382727921609932
AO090010000500,0
AO090023000049,0.239822254105578
AO090038000523,0.430984920421619
AO090012000171,0.340251252964436
AO090005000053,0.197248887240719
AO090023000880,0.0848686059049421
AO090113000044,0.119429556261412
AO090003000528,0.628420680548612
AO090001000119,0.301806084327724
AO090701000902,0.182755405046041
AO090011000038,0.0312111245897268
AO090113000199,0.505141198695603
AO090005001372,0.716668227641733
AO090023000579,0.0534086916470756
AO090102000032,0.473157669197959
AO090005000238,0.422414197572325
AO090026000709,0.245362702220229
AO090003000232,0.405307080536686
AO090701t00001,0.258142009627532
AO090023000160,0.227354430497643
AO090001000099,0.828263132494756
AO090023000784,0.635426485237002
AO090005000071,0.676711256876695
AO090003001381,0.0960528407916399
AO090011000558,0.356057944313838
AO090701t00013,0.211207098786163
AO090701t00012,0.211207098786163
AO090009000087,0.186328067099572
AO090026000070,0.625056023311769
AO090038000513,0.684575495144837
AO090026000126,0.76173052021239
AO090010000071,0
AO090012000518,0.392792452689732
AO090012000439,0.349037083440044
AO090206000127,0
AO090038000230,0.0171855984218052
AO090701000779,0
AO090005000309,0.21611889178119
AO090038000262,0.259687770164224
AO090113000063,0.0317713242618501
AO090005000917,0.0357599320696149
AO090003000493,0.26646917122842
AO090701000271,0.238284931963876
AO090023000132,0.33670696907939
AO090001t00001,0.258142009627532
AO090005000046,0.322677512034415
AO090023000015,0.13323458561421
AO090038000150,0.0493003307511467
AO090011000110,0.523555625160065
AO090003000576,0.282192507418917
AO090005000561,0.701876313758519
AO090001000435,0.242957185531795
AO090020000183,0.56969271090214
AO090005000700,0.0480264203958199
AO090124000037,0.0667968542432428
AO090010000113,0.170070029872257
AO090003000171,0.0509910142474138
AO090102000308,0.101982028494828
AO090038000161,1.04597801303623
AO090011000747,0.315226250504071
AO090020000369,0.176172745906941
AO090102000429,0.201887029932734
AO090001000175,0.323640728488249
AO090009000008,0.044813079429011
AO090103000294,0.558602381489086
AO090026000379,0.553779506686996
AO090005000693,0.235766063761298
AO090102000286,0.238612696657086
AO090005000207,0.159367414303814
AO090001000402,0.509349801658232
AO090124000031,0.269365575263512
AO090102000355,0.305474673950608
AO090026000111,0.301626496156805
AO090701000805,0.0684575495144837
AO090113000097,0.570288623779653
AO090102000243,0.599555635263946
AO090701000777,0.154885205776519
AO090005000388,0.747721683059059
AO090103000375,0.0622654093573947
AO090001000020,0.648356675343569
AO090124000068,0.486975319472026
AO090011000298,0.424827992987024
AO090010000583,0.370131398691956
AO090103000221,0
AO090138000204,0.461360187419419
